metric,on_value,off_value,pct_change_on_vs_off
welfare,131.9364064519888,127.44735113249585,3.5222821656183894
real_wage_Q,1.3713469972529206,1.31544855096983,4.2493829380007995
real_wage_N,1.257547210219878,1.22740959205993,2.4553839529124737
LQ_share,0.5432071176201874,0.534580597587417,1.6136986773747741
X_Q_US,34.15779114597534,34.00468687443335,0.4502446151242285
X_Q_RW,58.609376525170255,79.73655340151119,-26.496225350944908
X_total_US,51.671614259536625,45.9331476074393,12.49308386427218
X_total_RW,119.19351305259661,122.84285865338694,-2.970742980743642
comp_share_QT,0.49999999999999994,0.0,
