Year,Country,CountryCode,Variable,VariableCode,UnconsolidatedVariableCode,UnconsolidatedVariableName,ActivityCode,Activity,ActivityCombination,Value,UnitType,ValueUSD,Metadata
2004,Sweden,752,Output,14,14,Output (valuation not defined),15,Food and beverages,15A,1.24032E11,M,1.687765780043E10,
2004,Sweden,752,Output,14,14,Output (valuation not defined),17,Textiles,17,8.573E9,M,1.16657121003E9,
2004,Sweden,752,Output,14,14,Output (valuation not defined),18,"Wearing apparel, fur",18,2.7E9,M,3.6740257402E8,
2004,Sweden,752,Output,14,14,Output (valuation not defined),19,"Leather, leather products and footwear",19,1.515E9,M,2.0615366653E8,
2004,Sweden,752,Output,14,14,Output (valuation not defined),20,Wood products (excl. furniture),20,7.1928E10,M,9.78760457196E9,
2004,Sweden,752,Output,14,14,Output (valuation not defined),21,Paper and paper products,21,1.13576E11,M,1.545485731377E10,
2004,Sweden,752,Output,14,14,Output (valuation not defined),22,Printing and publishing,22,6.5016E10,M,8.84705398246E9,
2004,Sweden,752,Output,14,14,Output (valuation not defined),23,"Coke,refined petroleum products,nuclear fuel",23,1.002E10,M,1.36347177471E9,
2004,Sweden,752,Output,14,14,Output (valuation not defined),24,Chemicals and chemical products,24,1.28841E11,M,1.753204260727E10,
2004,Sweden,752,Output,14,14,Output (valuation not defined),25,Rubber and plastics products,25,3.6188E10,M,4.92428309212E9,
2004,Sweden,752,Output,14,14,Output (valuation not defined),26,Non-metallic mineral products,26,2.6305E10,M,3.57945359617E9,
2004,Sweden,752,Output,14,14,Output (valuation not defined),27,Basic metals,27,1.08019E11,M,1.469868838642E10,
2004,Sweden,752,Output,14,14,Output (valuation not defined),28,Fabricated metal products,28,9.4497E10,M,1.28586818657E10,
2004,Sweden,752,Output,14,14,Output (valuation not defined),29,Machinery and equipment n.e.c.,29,1.72707E11,M,2.350110975989E10,
2004,Sweden,752,Output,14,14,Output (valuation not defined),30,"Office, accounting and computing machinery",30,5.456E9,M,7.4242534958E8,
2004,Sweden,752,Output,14,14,Output (valuation not defined),31,Electrical machinery and apparatus,31,3.951E10,M,5.37632433319E9,
2004,Sweden,752,Output,14,14,Output (valuation not defined),32,"Radio,television and communication equipment",32,1.02506E11,M,1.394850676028E10,
2004,Sweden,752,Output,14,14,Output (valuation not defined),33,"Medical, precision and optical instruments",33,4.1606E10,M,5.66153759066E9,
2004,Sweden,752,Output,14,14,Output (valuation not defined),34,"Motor vehicles, trailers, semi-trailers",34,2.47778E11,M,3.371639814301E10,
2004,Sweden,752,Output,14,14,Output (valuation not defined),35,Other transport equipment,35,3.2464E10,M,4.41753969002E9,
2004,Sweden,752,Output,14,14,Output (valuation not defined),36,Furniture; manufacturing n.e.c.,36,4.1809E10,M,5.68916082122E9,
2004,Sweden,752,Output,14,14,Output (valuation not defined),37,Recycling,37,6.586E9,M,8.9619013056E8,
2004,Sweden,752,Output,14,14,Output (valuation not defined),40,"Electricity, gas, steam and hot water supply",40,1.21461E11,M,1.652780890494E10,
2004,Sweden,752,Output,14,14,Output (valuation not defined),41,"Water collection, purification, distribution",41,2.01E9,M,2.7351080511E8,
2004,Switzerland,756,Employees,04,03,Number of persons engaged,15,Food and beverages,15,58446.0,N,NA,Special note:UNIDO Estimate
2004,Switzerland,756,Employees,04,03,Number of persons engaged,17,Textiles,17,13714.0,N,NA,Special note:UNIDO Estimate
2004,Switzerland,756,Employees,04,03,Number of persons engaged,18,"Wearing apparel, fur",18,6398.0,N,NA,Special note:UNIDO Estimate
2004,Switzerland,756,Employees,04,03,Number of persons engaged,19,"Leather, leather products and footwear",19,2614.0,N,NA,Special note:UNIDO Estimate
2004,Switzerland,756,Employees,04,03,Number of persons engaged,20,Wood products (excl. furniture),20,37302.0,N,NA,Special note:UNIDO Estimate
2004,Switzerland,756,Employees,04,03,Number of persons engaged,21,Paper and paper products,21,14737.0,N,NA,Special note:UNIDO Estimate
2004,Switzerland,756,Employees,04,03,Number of persons engaged,22,Printing and publishing,22,48914.0,N,NA,Special note:UNIDO Estimate
2004,Switzerland,756,Employees,04,03,Number of persons engaged,23,"Coke,refined petroleum products,nuclear fuel",23,878.0,N,NA,Special note:UNIDO Estimate
2004,Switzerland,756,Employees,04,03,Number of persons engaged,24,Chemicals and chemical products,24,63564.0,N,NA,Special note:UNIDO Estimate
2004,Switzerland,756,Employees,04,03,Number of persons engaged,25,Rubber and plastics products,25,24817.0,N,NA,Special note:UNIDO Estimate
2004,Switzerland,756,Employees,04,03,Number of persons engaged,26,Non-metallic mineral products,26,19475.0,N,NA,Special note:UNIDO Estimate
2004,Switzerland,756,Employees,04,03,Number of persons engaged,27,Basic metals,27,16899.0,N,NA,Special note:UNIDO Estimate
2004,Switzerland,756,Employees,04,03,Number of persons engaged,28,Fabricated metal products,28,84183.0,N,NA,Special note:UNIDO Estimate
2004,Switzerland,756,Employees,04,03,Number of persons engaged,29,Machinery and equipment n.e.c.,29,106804.0,N,NA,Special note:UNIDO Estimate
2004,Switzerland,756,Employees,04,03,Number of persons engaged,31,Electrical machinery and apparatus,31,38259.0,N,NA,Special note:UNIDO Estimate
2004,Switzerland,756,Employees,04,03,Number of persons engaged,34,"Motor vehicles, trailers, semi-trailers",34,4946.0,N,NA,Special note:UNIDO Estimate
2004,Switzerland,756,Employees,04,03,Number of persons engaged,35,Other transport equipment,35,10970.0,N,NA,Special note:UNIDO Estimate
2004,Switzerland,756,Employees,04,03,Number of persons engaged,36,Furniture; manufacturing n.e.c.,36,26223.0,N,NA,Special note:UNIDO Estimate
2004,Switzerland,756,Employees,04,03,Number of persons engaged,37,Recycling,37,3646.0,N,NA,Special note:UNIDO Estimate
2004,Switzerland,756,Wages and salaries,05,05,Wages and salaries paid to employees,15,Food and beverages,15,3.567705441E9,M,2.86909281654E9,Special note:UNIDO Estimate
2004,Switzerland,756,Wages and salaries,05,05,Wages and salaries paid to employees,17,Textiles,17,6.99415447E8,M,5.6245894398E8,Special note:UNIDO Estimate
2004,Switzerland,756,Wages and salaries,05,05,Wages and salaries paid to employees,18,"Wearing apparel, fur",18,2.43274938E8,M,1.9563789349E8,Special note:UNIDO Estimate
2004,Switzerland,756,Wages and salaries,05,05,Wages and salaries paid to employees,19,"Leather, leather products and footwear",19,1.27581761E8,M,1.0259925323E8,Special note:UNIDO Estimate
2004,Switzerland,756,Wages and salaries,05,05,Wages and salaries paid to employees,20,Wood products (excl. furniture),20,1.908923505E9,M,1.53512637355E9,Special note:UNIDO Estimate
2004,Switzerland,756,Wages and salaries,05,05,Wages and salaries paid to employees,21,Paper and paper products,21,9.53480805E8,M,7.6677432416E8,Special note:UNIDO Estimate
2004,Switzerland,756,Wages and salaries,05,05,Wages and salaries paid to employees,22,Printing and publishing,22,3.437239447E9,M,2.76417410832E9,Special note:UNIDO Estimate
2004,Switzerland,756,Wages and salaries,05,05,Wages and salaries paid to employees,24,Chemicals and chemical products,24,6.41637649E9,M,5.15994944093E9,Special note:UNIDO Estimate
2004,Switzerland,756,Wages and salaries,05,05,Wages and salaries paid to employees,25,Rubber and plastics products,25,1.553820572E9,M,1.24955815861E9,Special note:UNIDO Estimate
2004,Switzerland,756,Wages and salaries,05,05,Wages and salaries paid to employees,26,Non-metallic mineral products,26,1.173213007E9,M,9.4347951823E8,Special note:UNIDO Estimate
2004,Switzerland,756,Wages and salaries,05,05,Wages and salaries paid to employees,27,Basic metals,27,1.009394803E9,M,8.1173948529E8,Special note:UNIDO Estimate
2004,Switzerland,756,Wages and salaries,05,05,Wages and salaries paid to employees,28,Fabricated metal products,28,5.139183065E9,M,4.13285049972E9,Special note:UNIDO Estimate
2004,Switzerland,756,Wages and salaries,05,05,Wages and salaries paid to employees,29,Machinery and equipment n.e.c.,29,7.294324351E9,M,5.86598135499E9,Special note:UNIDO Estimate
2004,Switzerland,756,Wages and salaries,05,05,Wages and salaries paid to employees,30,"Office, accounting and computing machinery",30,2.64855779E8,M,2.1299286769E8,Special note:UNIDO Estimate
2004,Switzerland,756,Wages and salaries,05,05,Wages and salaries paid to employees,31,Electrical machinery and apparatus,31,2.353324727E9,M,1.89250687336E9,Special note:UNIDO Estimate
2004,Switzerland,756,Wages and salaries,05,05,Wages and salaries paid to employees,32,"Radio,television and communication equipment",32,1.661724778E9,M,1.33633303042E9,Special note:UNIDO Estimate
2004,Switzerland,756,Wages and salaries,05,05,Wages and salaries paid to employees,33,"Medical, precision and optical instruments",33,5.481533684E9,M,4.40816350354E9,Special note:UNIDO Estimate
2004,Switzerland,756,Wages and salaries,05,05,Wages and salaries paid to employees,34,"Motor vehicles, trailers, semi-trailers",34,3.13903146E8,M,2.5243599175E8,Special note:UNIDO Estimate
2004,Switzerland,756,Wages and salaries,05,05,Wages and salaries paid to employees,35,Other transport equipment,35,9.18166701E8,M,7.3837527503E8,Special note:UNIDO Estimate
2004,Switzerland,756,Wages and salaries,05,05,Wages and salaries paid to employees,36,Furniture; manufacturing n.e.c.,36,1.441992576E9,M,1.15962783636E9,Special note:UNIDO Estimate
2004,Switzerland,756,Wages and salaries,05,05,Wages and salaries paid to employees,37,Recycling,37,2.22675044E8,M,1.7907178149E8,Special note:UNIDO Estimate
2004,Switzerland,756,Output,14,14,Output (valuation not defined),15,Food and beverages,15,2.4291308572E10,M,1.953468975533E10,Special note:UNIDO Estimate
2004,Switzerland,756,Output,14,14,Output (valuation not defined),17,Textiles,17,2.545301006E9,M,2.04689118903E9,Special note:UNIDO Estimate
2004,Switzerland,756,Output,14,14,Output (valuation not defined),18,"Wearing apparel, fur",18,1.130575516E9,M,9.0919111601E8,Special note:UNIDO Estimate
2004,Switzerland,756,Output,14,14,Output (valuation not defined),19,"Leather, leather products and footwear",19,4.05439972E8,M,3.2604847301E8,Special note:UNIDO Estimate
2004,Switzerland,756,Output,14,14,Output (valuation not defined),20,Wood products (excl. furniture),20,6.911973224E9,M,5.55850056936E9,Special note:UNIDO Estimate
2004,Switzerland,756,Output,14,14,Output (valuation not defined),21,Paper and paper products,21,4.639777494E9,M,3.73123636425E9,Special note:UNIDO Estimate
2004,Switzerland,756,Output,14,14,Output (valuation not defined),22,Printing and publishing,22,1.057479692E10,M,8.50408599626E9,Special note:UNIDO Estimate
2004,Switzerland,756,Output,14,14,Output (valuation not defined),24,Chemicals and chemical products,24,4.8513336762E10,M,3.901366531296E10,Special note:UNIDO Estimate
2004,Switzerland,756,Output,14,14,Output (valuation not defined),25,Rubber and plastics products,25,6.47922185E9,M,5.21048869478E9,Special note:UNIDO Estimate
2004,Switzerland,756,Output,14,14,Output (valuation not defined),26,Non-metallic mineral products,26,4.812476418E9,M,3.87011813307E9,Special note:UNIDO Estimate
2004,Switzerland,756,Output,14,14,Output (valuation not defined),27,Basic metals,27,4.13272542E9,M,3.32347303087E9,Special note:UNIDO Estimate
2004,Switzerland,756,Output,14,14,Output (valuation not defined),28,Fabricated metal products,28,1.5570012897E10,M,1.252116041949E10,Special note:UNIDO Estimate
2004,Switzerland,756,Output,14,14,Output (valuation not defined),29,Machinery and equipment n.e.c.,29,2.8968236416E10,M,2.329580184898E10,Special note:UNIDO Estimate
2004,Switzerland,756,Output,14,14,Output (valuation not defined),30,"Office, accounting and computing machinery",30,1.039205736E9,M,8.3571297053E8,Special note:UNIDO Estimate
2004,Switzerland,756,Output,14,14,Output (valuation not defined),31,Electrical machinery and apparatus,31,1.2828775741E10,M,1.031670044857E10,Special note:UNIDO Estimate
2004,Switzerland,756,Output,14,14,Output (valuation not defined),32,"Radio,television and communication equipment",32,6.810562809E9,M,5.47694790253E9,Special note:UNIDO Estimate
2004,Switzerland,756,Output,14,14,Output (valuation not defined),33,"Medical, precision and optical instruments",33,2.4807397218E10,M,1.994972015833E10,Special note:UNIDO Estimate
2004,Switzerland,756,Output,14,14,Output (valuation not defined),34,"Motor vehicles, trailers, semi-trailers",34,1.404684855E9,M,1.12962555167E9,Special note:UNIDO Estimate
2004,Switzerland,756,Output,14,14,Output (valuation not defined),35,Other transport equipment,35,3.687925284E9,M,2.96577173067E9,Special note:UNIDO Estimate
2004,Switzerland,756,Output,14,14,Output (valuation not defined),36,Furniture; manufacturing n.e.c.,36,5.024333819E9,M,4.04049053555E9,Special note:UNIDO Estimate
2004,Switzerland,756,Output,14,14,Output (valuation not defined),37,Recycling,37,1.206884343E9,M,9.7055747908E8,Special note:UNIDO Estimate
2004,Syrian Arab Republic,760,Employees,04,04,Number of employees,15,Food and beverages,15,73757.0,N,NA,
2004,Syrian Arab Republic,760,Employees,04,04,Number of employees,16,Tobacco products,16,12163.0,N,NA,
2004,Syrian Arab Republic,760,Employees,04,04,Number of employees,17,Textiles,17,62714.0,N,NA,
2004,Syrian Arab Republic,760,Employees,04,04,Number of employees,18,"Wearing apparel, fur",18,43641.0,N,NA,
2004,Syrian Arab Republic,760,Employees,04,04,Number of employees,19,"Leather, leather products and footwear",19,15910.0,N,NA,
2004,Syrian Arab Republic,760,Employees,04,04,Number of employees,20,Wood products (excl. furniture),20,16931.0,N,NA,
2004,Syrian Arab Republic,760,Employees,04,04,Number of employees,21,Paper and paper products,21,3185.0,N,NA,
2004,Syrian Arab Republic,760,Employees,04,04,Number of employees,22,Printing and publishing,22,5414.0,N,NA,
2004,Syrian Arab Republic,760,Employees,04,04,Number of employees,23,"Coke,refined petroleum products,nuclear fuel",23,8157.0,N,NA,
2004,Syrian Arab Republic,760,Employees,04,04,Number of employees,24,Chemicals and chemical products,24,13859.0,N,NA,
2004,Syrian Arab Republic,760,Employees,04,04,Number of employees,25,Rubber and plastics products,25,9587.0,N,NA,
2004,Syrian Arab Republic,760,Employees,04,04,Number of employees,26,Non-metallic mineral products,26,49295.0,N,NA,
2004,Syrian Arab Republic,760,Employees,04,04,Number of employees,27,Basic metals,27,6189.0,N,NA,
2004,Syrian Arab Republic,760,Employees,04,04,Number of employees,28,Fabricated metal products,28,42533.0,N,NA,
2004,Syrian Arab Republic,760,Employees,04,04,Number of employees,29,Machinery and equipment n.e.c.,29,7826.0,N,NA,
2004,Syrian Arab Republic,760,Employees,04,04,Number of employees,31,Electrical machinery and apparatus,31,3158.0,N,NA,
2004,Syrian Arab Republic,760,Employees,04,04,Number of employees,32,"Radio,television and communication equipment",32,1311.0,N,NA,
2004,Syrian Arab Republic,760,Employees,04,04,Number of employees,33,"Medical, precision and optical instruments",33,1292.0,N,NA,
2004,Syrian Arab Republic,760,Employees,04,04,Number of employees,34,"Motor vehicles, trailers, semi-trailers",34,1498.0,N,NA,
2004,Syrian Arab Republic,760,Employees,04,04,Number of employees,35,Other transport equipment,35,138.0,N,NA,
2004,Syrian Arab Republic,760,Employees,04,04,Number of employees,36,Furniture; manufacturing n.e.c.,36,39027.0,N,NA,
2004,Syrian Arab Republic,760,Employees,04,04,Number of employees,37,Recycling,37,915.0,N,NA,
2004,Syrian Arab Republic,760,Wages and salaries,05,05,Wages and salaries paid to employees,15,Food and beverages,15,5.589E9,M,4.979064588E8,
2004,Syrian Arab Republic,760,Wages and salaries,05,05,Wages and salaries paid to employees,16,Tobacco products,16,1.33E9,M,1.1848552339E8,
2004,Syrian Arab Republic,760,Wages and salaries,05,05,Wages and salaries paid to employees,17,Textiles,17,5.781E9,M,5.1501113586E8,
2004,Syrian Arab Republic,760,Wages and salaries,05,05,Wages and salaries paid to employees,18,"Wearing apparel, fur",18,2.692E9,M,2.3982182628E8,
2004,Syrian Arab Republic,760,Wages and salaries,05,05,Wages and salaries paid to employees,19,"Leather, leather products and footwear",19,8.3E8,M,7.394209354E7,
2004,Syrian Arab Republic,760,Wages and salaries,05,05,Wages and salaries paid to employees,20,Wood products (excl. furniture),20,6.02E8,M,5.363028953E7,
2004,Syrian Arab Republic,760,Wages and salaries,05,05,Wages and salaries paid to employees,21,Paper and paper products,21,5.97E8,M,5.318485523E7,
2004,Syrian Arab Republic,760,Wages and salaries,05,05,Wages and salaries paid to employees,22,Printing and publishing,22,2.78E8,M,2.476614699E7,
2004,Syrian Arab Republic,760,Wages and salaries,05,05,Wages and salaries paid to employees,23,"Coke,refined petroleum products,nuclear fuel",23,1.798E9,M,1.6017817372E8,
2004,Syrian Arab Republic,760,Wages and salaries,05,05,Wages and salaries paid to employees,24,Chemicals and chemical products,24,1.925E9,M,1.714922049E8,
2004,Syrian Arab Republic,760,Wages and salaries,05,05,Wages and salaries paid to employees,25,Rubber and plastics products,25,7.92E8,M,7.055679287E7,
2004,Syrian Arab Republic,760,Wages and salaries,05,05,Wages and salaries paid to employees,26,Non-metallic mineral products,26,4.762E9,M,4.2423162584E8,
2004,Syrian Arab Republic,760,Wages and salaries,05,05,Wages and salaries paid to employees,27,Basic metals,27,5.81E8,M,5.175946548E7,
2004,Syrian Arab Republic,760,Wages and salaries,05,05,Wages and salaries paid to employees,28,Fabricated metal products,28,1.258E9,M,1.1207126949E8,
2004,Syrian Arab Republic,760,Wages and salaries,05,05,Wages and salaries paid to employees,29,Machinery and equipment n.e.c.,29,9.34E8,M,8.320712695E7,
2004,Syrian Arab Republic,760,Wages and salaries,05,05,Wages and salaries paid to employees,31,Electrical machinery and apparatus,31,3.97E8,M,3.53674833E7,
2004,Syrian Arab Republic,760,Wages and salaries,05,05,Wages and salaries paid to employees,32,"Radio,television and communication equipment",32,1.73E8,M,1.541202673E7,
2004,Syrian Arab Republic,760,Wages and salaries,05,05,Wages and salaries paid to employees,33,"Medical, precision and optical instruments",33,2.4E7,M,2138084.63,
2004,Syrian Arab Republic,760,Wages and salaries,05,05,Wages and salaries paid to employees,34,"Motor vehicles, trailers, semi-trailers",34,4.1E7,M,3652561.25,
2004,Syrian Arab Republic,760,Wages and salaries,05,05,Wages and salaries paid to employees,35,Other transport equipment,35,4000000.0,M,356347.44,
2004,Syrian Arab Republic,760,Wages and salaries,05,05,Wages and salaries paid to employees,36,Furniture; manufacturing n.e.c.,36,7.52E8,M,6.699331849E7,
2004,Syrian Arab Republic,760,Wages and salaries,05,05,Wages and salaries paid to employees,37,Recycling,37,9000000.0,M,801781.74,
2004,Tajikistan,762,Employees,04,04,Number of employees,15,Food and beverages,15,11604.0,N,NA,Special note:UNIDO Estimate
2004,Tajikistan,762,Employees,04,04,Number of employees,16,Tobacco products,16,401.0,N,NA,Special note:UNIDO Estimate
2004,Tajikistan,762,Employees,04,04,Number of employees,17,Textiles,17,27073.0,N,NA,Special note:UNIDO Estimate
2004,Tajikistan,762,Employees,04,04,Number of employees,18,"Wearing apparel, fur",18,3531.0,N,NA,Special note:UNIDO Estimate
2004,Tajikistan,762,Employees,04,04,Number of employees,19,"Leather, leather products and footwear",19,576.0,N,NA,Special note:UNIDO Estimate
2004,Tajikistan,762,Employees,04,04,Number of employees,20,Wood products (excl. furniture),20,195.0,N,NA,Special note:UNIDO Estimate
2004,Tajikistan,762,Employees,04,04,Number of employees,21,Paper and paper products,21,30.0,N,NA,Special note:UNIDO Estimate
2004,Tajikistan,762,Employees,04,04,Number of employees,22,Printing and publishing,22,1617.0,N,NA,Special note:UNIDO Estimate
2004,Tajikistan,762,Employees,04,04,Number of employees,23,"Coke,refined petroleum products,nuclear fuel",23,333.0,N,NA,Special note:UNIDO Estimate
2004,Tajikistan,762,Employees,04,04,Number of employees,24,Chemicals and chemical products,24,3779.0,N,NA,Special note:UNIDO Estimate
2004,Tajikistan,762,Employees,04,04,Number of employees,25,Rubber and plastics products,25,30.0,N,NA,Special note:UNIDO Estimate
2004,Tajikistan,762,Employees,04,04,Number of employees,26,Non-metallic mineral products,26,6260.0,N,NA,Special note:UNIDO Estimate
2004,Tajikistan,762,Employees,04,04,Number of employees,27,Basic metals,27,16974.0,N,NA,Special note:UNIDO Estimate
2004,Tajikistan,762,Employees,04,04,Number of employees,28,Fabricated metal products,28,2522.0,N,NA,Special note:UNIDO Estimate
2004,Tajikistan,762,Employees,04,04,Number of employees,29,Machinery and equipment n.e.c.,29,2545.0,N,NA,Special note:UNIDO Estimate
2004,Tajikistan,762,Employees,04,04,Number of employees,31,Electrical machinery and apparatus,31,600.0,N,NA,Special note:UNIDO Estimate
2004,Tajikistan,762,Employees,04,04,Number of employees,32,"Radio,television and communication equipment",32,32.0,N,NA,Special note:UNIDO Estimate
2004,Tajikistan,762,Employees,04,04,Number of employees,33,"Medical, precision and optical instruments",33,36.0,N,NA,Special note:UNIDO Estimate
2004,Tajikistan,762,Employees,04,04,Number of employees,34,"Motor vehicles, trailers, semi-trailers",34,621.0,N,NA,Special note:UNIDO Estimate
2004,Tajikistan,762,Employees,04,04,Number of employees,35,Other transport equipment,35,366.0,N,NA,Special note:UNIDO Estimate
2004,Tajikistan,762,Employees,04,04,Number of employees,36,Furniture; manufacturing n.e.c.,36,245.0,N,NA,Special note:UNIDO Estimate
2004,Tajikistan,762,Employees,04,04,Number of employees,37,Recycling,37,79.0,N,NA,Special note:UNIDO Estimate
2004,Tajikistan,762,Output,14,14,Output (valuation not defined),15,Food and beverages,15,1.031254743E9,M,3.4716443888E8,Special note:UNIDO Estimate
2004,Tajikistan,762,Output,14,14,Output (valuation not defined),16,Tobacco products,16,1393157.0,M,468996.21,Special note:UNIDO Estimate
2004,Tajikistan,762,Output,14,14,Output (valuation not defined),17,Textiles,17,6.64220333E8,M,2.2360496353E8,Special note:UNIDO Estimate
2004,Tajikistan,762,Output,14,14,Output (valuation not defined),18,"Wearing apparel, fur",18,3.6486463E7,M,1.228290346E7,Special note:UNIDO Estimate
2004,Tajikistan,762,Output,14,14,Output (valuation not defined),19,"Leather, leather products and footwear",19,1309980.0,M,440995.28,Special note:UNIDO Estimate
2004,Tajikistan,762,Output,14,14,Output (valuation not defined),20,Wood products (excl. furniture),20,8383426.0,M,2822219.63,Special note:UNIDO Estimate
2004,Tajikistan,762,Output,14,14,Output (valuation not defined),21,Paper and paper products,21,15800.0,M,5318.96,Special note:UNIDO Estimate
2004,Tajikistan,762,Output,14,14,Output (valuation not defined),22,Printing and publishing,22,1.2549064E7,M,4224551.49,Special note:UNIDO Estimate
2004,Tajikistan,762,Output,14,14,Output (valuation not defined),23,"Coke,refined petroleum products,nuclear fuel",23,2.9102516E7,M,9797151.19,Special note:UNIDO Estimate
2004,Tajikistan,762,Output,14,14,Output (valuation not defined),24,Chemicals and chemical products,24,5.0585785E7,M,1.702933808E7,Special note:UNIDO Estimate
2004,Tajikistan,762,Output,14,14,Output (valuation not defined),25,Rubber and plastics products,25,40577.0,M,13659.95,Special note:UNIDO Estimate
2004,Tajikistan,762,Output,14,14,Output (valuation not defined),26,Non-metallic mineral products,26,8.3127634E7,M,2.798431581E7,Special note:UNIDO Estimate
2004,Tajikistan,762,Output,14,14,Output (valuation not defined),27,Basic metals,27,1.681218842E9,M,5.659701445E8,Special note:UNIDO Estimate
2004,Tajikistan,762,Output,14,14,Output (valuation not defined),28,Fabricated metal products,28,1.3772539E7,M,4636425.49,Special note:UNIDO Estimate
2004,Tajikistan,762,Output,14,14,Output (valuation not defined),29,Machinery and equipment n.e.c.,29,8028011.0,M,2702571.75,Special note:UNIDO Estimate
2004,Tajikistan,762,Output,14,14,Output (valuation not defined),31,Electrical machinery and apparatus,31,3.0730287E7,M,1.034512851E7,Special note:UNIDO Estimate
2004,Tajikistan,762,Output,14,14,Output (valuation not defined),32,"Radio,television and communication equipment",32,3672125.0,M,1236194.28,Special note:UNIDO Estimate
2004,Tajikistan,762,Output,14,14,Output (valuation not defined),33,"Medical, precision and optical instruments",33,152674.0,M,51396.6,Special note:UNIDO Estimate
2004,Tajikistan,762,Output,14,14,Output (valuation not defined),34,"Motor vehicles, trailers, semi-trailers",34,1984456.0,M,668052.74,Special note:UNIDO Estimate
2004,Tajikistan,762,Output,14,14,Output (valuation not defined),35,Other transport equipment,35,3982993.0,M,1340845.74,Special note:UNIDO Estimate
2004,Tajikistan,762,Output,14,14,Output (valuation not defined),36,Furniture; manufacturing n.e.c.,36,1952401.0,M,657261.65,Special note:UNIDO Estimate
2004,Tajikistan,762,Output,14,14,Output (valuation not defined),37,Recycling,37,3656595.0,M,1230966.22,Special note:UNIDO Estimate
2004,Thailand,764,Employees,04,04,Number of employees,15,Food and beverages,15,763480.0,N,NA,Special note:UNIDO Estimate
2004,Thailand,764,Employees,04,04,Number of employees,16,Tobacco products,16,15572.0,N,NA,Special note:UNIDO Estimate
2004,Thailand,764,Employees,04,04,Number of employees,17,Textiles,17,335056.0,N,NA,Special note:UNIDO Estimate
2004,Thailand,764,Employees,04,04,Number of employees,18,"Wearing apparel, fur",18,331792.0,N,NA,Special note:UNIDO Estimate
2004,Thailand,764,Employees,04,04,Number of employees,19,"Leather, leather products and footwear",19,131184.0,N,NA,Special note:UNIDO Estimate
2004,Thailand,764,Employees,04,04,Number of employees,20,Wood products (excl. furniture),20,121429.0,N,NA,Special note:UNIDO Estimate
2004,Thailand,764,Employees,04,04,Number of employees,21,Paper and paper products,21,61063.0,N,NA,Special note:UNIDO Estimate
2004,Thailand,764,Employees,04,04,Number of employees,22,Printing and publishing,22,61165.0,N,NA,Special note:UNIDO Estimate
2004,Thailand,764,Employees,04,04,Number of employees,23,"Coke,refined petroleum products,nuclear fuel",23,7303.0,N,NA,Special note:UNIDO Estimate
2004,Thailand,764,Employees,04,04,Number of employees,24,Chemicals and chemical products,24,130200.0,N,NA,Special note:UNIDO Estimate
2004,Thailand,764,Employees,04,04,Number of employees,25,Rubber and plastics products,25,260104.0,N,NA,Special note:UNIDO Estimate
2004,Thailand,764,Employees,04,04,Number of employees,26,Non-metallic mineral products,26,185640.0,N,NA,Special note:UNIDO Estimate
2004,Thailand,764,Employees,04,04,Number of employees,27,Basic metals,27,61229.0,N,NA,Special note:UNIDO Estimate
2004,Thailand,764,Employees,04,04,Number of employees,28,Fabricated metal products,28,191773.0,N,NA,Special note:UNIDO Estimate
2004,Thailand,764,Employees,04,04,Number of employees,29,Machinery and equipment n.e.c.,29,136763.0,N,NA,Special note:UNIDO Estimate
2004,Thailand,764,Employees,04,04,Number of employees,30,"Office, accounting and computing machinery",30,30071.0,N,NA,Special note:UNIDO Estimate
2004,Thailand,764,Employees,04,04,Number of employees,31,Electrical machinery and apparatus,31,86516.0,N,NA,Special note:UNIDO Estimate
2004,Thailand,764,Employees,04,04,Number of employees,32,"Radio,television and communication equipment",32,301718.0,N,NA,Special note:UNIDO Estimate
2004,Thailand,764,Employees,04,04,Number of employees,33,"Medical, precision and optical instruments",33,36984.0,N,NA,Special note:UNIDO Estimate
2004,Thailand,764,Employees,04,04,Number of employees,34,"Motor vehicles, trailers, semi-trailers",34,115125.0,N,NA,Special note:UNIDO Estimate
2004,Thailand,764,Employees,04,04,Number of employees,35,Other transport equipment,35,31868.0,N,NA,Special note:UNIDO Estimate
2004,Thailand,764,Employees,04,04,Number of employees,36,Furniture; manufacturing n.e.c.,36,298734.0,N,NA,Special note:UNIDO Estimate
2004,Thailand,764,Employees,04,04,Number of employees,37,Recycling,37,985.0,N,NA,Special note:UNIDO Estimate
2004,Thailand,764,Wages and salaries,05,05,Wages and salaries paid to employees,15,Food and beverages,15,5.1771631392E10,M,1.28713380599E9,Special note:UNIDO Estimate
2004,Thailand,764,Wages and salaries,05,05,Wages and salaries paid to employees,16,Tobacco products,16,2.290816285E9,M,5.695372165E7,Special note:UNIDO Estimate
2004,Thailand,764,Wages and salaries,05,05,Wages and salaries paid to employees,17,Textiles,17,2.0147341487E10,M,5.0089834203E8,Special note:UNIDO Estimate
2004,Thailand,764,Wages and salaries,05,05,Wages and salaries paid to employees,18,"Wearing apparel, fur",18,2.11582435E10,M,5.2603114393E8,Special note:UNIDO Estimate
2004,Thailand,764,Wages and salaries,05,05,Wages and salaries paid to employees,19,"Leather, leather products and footwear",19,8.699448659E9,M,2.1628359318E8,Special note:UNIDO Estimate
